appid,game_name,filename,status,source_title,source_url,match_score,extract_chars,extract_words
1000030,"Cook, Serve, Delicious! 3?!","1000030_Cook, Serve, Delicious! 3_!.txt",existing,,,,4295,722
1000360,Hellish Quart,1000360_Hellish Quart.txt,existing,,,,818,136
1000410,WRATH: Aeon of Ruin,1000410_WRATH - Aeon of Ruin.txt,existing,,,,8468,1388
1001270,Kebab Chefs! - Restaurant Simulator,,no_match,,,,0,0
1003590,Tetris Effect: Connected,1003590_Tetris Effect - Connected.txt,existing,,,,6524,1086
1009290,SWORD ART ONLINE Alicization Lycoris,,no_match,,,,0,0
1009560,The Tenants,,no_match,,,,0,0
1012790,Into the Radius VR,,no_match,,,,0,0
1013320,Firestone: Online Idle RPG,,no_match,,,,0,0
1016790,West of Dead,,no_match,,,,0,0
1016800,Chernobylite Complete Edition,,no_match,,,,0,0
1016950,Blood Bowl 3,1016950_Blood Bowl 3.txt,existing,,,,16240,2804
1020790,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,,no_match,,,,0,0
1022310,Warhammer Underworlds - Shadespire Edition,,no_match,,,,0,0
1022980,Ostranauts,,no_match,,,,0,0
1028310,BOOK OF HOURS,,no_match,,,,0,0
1029550,Torque Drift,,no_match,,,,0,0
1029690,Sniper Elite 5,1029690_Sniper Elite 5.txt,existing,,,,6942,1097
1029780,Going Medieval,1029780_Going Medieval.txt,existing,,,,2905,423
1030210,Torchlight III,1030210_Torchlight III.txt,existing,,,,7216,1152
1030830,Mafia II: Definitive Edition,1030830_Mafia II - Definitive Edition.txt,existing,,,,22957,3836
1030840,Mafia: Definitive Edition,1030840_Mafia - Definitive Edition.txt,existing,,,,13513,2181
1034140,Subverse,1034140_Subverse.txt,existing,,,,2909,475
1035120,Lust from Beyond,1035120_Lust from Beyond.txt,existing,,,,3393,551
1036240,Definitely Not Fried Chicken,,no_match,,,,0,0
1036890,Shadow Warrior 3: Definitive Edition,,no_match,,,,0,0
1037020,ScourgeBringer,,no_match,,,,0,0
1038250,DIRT 5,,no_match,,,,0,0
1040070,Merchant of the Skies,1040070_Merchant of the Skies.txt,existing,,,,2263,372
1040200,Crime Scene Cleaner,,no_match,,,,0,0
1040420,Dreamscaper,,no_match,,,,0,0
1041720,Kingdoms of Amalur: Re-Reckoning,1041720_Kingdoms of Amalur - Re-Reckoning.txt,existing,,,,28874,4610
1041920,If Found...,1041920_If Found.txt,existing,,,,12886,2167
1042490,Call of the Sea,1042490_Call of the Sea.txt,existing,,,,7518,1308
1043260,Gladiator Guild Manager,,no_match,,,,0,0
1043810,Tactical Breach Wizards,1043810_Tactical Breach Wizards.txt,existing,,,,9697,1561
1044720,Farthest Frontier,,no_match,,,,0,0
1045720,The Coma 2: Vicious Sisters,1045720_The Coma 2 - Vicious Sisters.txt,existing,,,,2027,339
1049410,Superliminal,1049410_Superliminal.txt,existing,,,,9684,1602
1049590,Eternal Return,1049590_Eternal Return.txt,existing,,,,2272,370
1049890,Little Witch Nobeta,1049890_Little Witch Nobeta.txt,existing,,,,2756,440
1051690,Nightmare Reaper,,no_match,,,,0,0
1054490,Wingspan,1054490_Wingspan.txt,existing,,,,15600,2435
1054510,Survivalist: Invisible Strain,,no_match,,,,0,0
1056640,Phantasy Star Online 2 New Genesis,1056640_Phantasy Star Online 2 New Genesis.txt,existing,,,,23356,3839
1057090,Ori and the Will of the Wisps,1057090_Ori and the Will of the Wisps.txt,existing,,,,18539,3143
1057750,The Suicide of Rachel Foster,1057750_The Suicide of Rachel Foster.txt,existing,,,,16750,2650
1058650,Beyond The Wire,,no_match,,,,0,0
1058830,Spin Rhythm XD,,no_match,,,,0,0
1060230,Sapiens,1060230_Sapiens.txt,existing,,,,4307,696
1061910,Metal: Hellsinger,1061910_Metal - Hellsinger.txt,existing,,,,12964,2252
1062110,UNSIGHTED,1062110_UNSIGHTED.txt,existing,,,,10296,1605
1062520,Dinkum,1062520_Dinkum.txt,existing,,,,5117,808
1062810,Inkbound,1062810_Inkbound.txt,existing,,,,1665,267
1063420,Void Crew,1063420_Void Crew.txt,existing,,,,4929,818
1063660,Bendy and the Dark Revival,1063660_Bendy and the Dark Revival.txt,existing,,,,21933,3752
1063730,New World: Aeternum,1063730_New World - Aeternum.txt,existing,,,,10770,1750
1065310,Evil West,1065310_Evil West.txt,existing,,,,6287,999
1066890,Automobilista 2,1066890_Automobilista 2.txt,existing,,,,2323,370
1067540,Röki,1067540_Röki.txt,existing,,,,12911,2232
1069160,SKALD: Against the Black Priory,,no_match,,,,0,0
1069530,Narita Boy,1069530_Narita Boy.txt,existing,,,,3333,547
1069640,This Land Is My Land,1069640_This Land Is My Land.txt,existing,,,,2291,369
1069650,Ultimate Admiral: Age of Sail,,no_match,,,,0,0
1069690,Rogue Lords,,no_match,,,,0,0
1071870,Biped,,no_match,,,,0,0
1072040,Panzer Corps 2,1072040_Panzer Corps 2.txt,existing,,,,2493,404
1073910,Before We Leave,1073910_Before We Leave.txt,existing,,,,2073,351
1075740,Banners of Ruin,,no_match,,,,0,0
1076200,Roguebook,1076200_Roguebook.txt,existing,,,,2559,420
1082430,Before Your Eyes,1082430_Before Your Eyes.txt,existing,,,,10457,1746
1082680,The Walking Dead Onslaught,1082680_The Walking Dead Onslaught.txt,existing,,,,1030,165
1083880,Princess & Conquest,,no_match,,,,0,0
1084160,Jagged Alliance 3,1084160_Jagged Alliance 3.txt,existing,,,,5661,898
1084600,My Time at Sandrock,1084600_My Time at Sandrock.txt,existing,,,,11397,1909
1084640,Chicken Police - Paint it RED!,1084640_Chicken Police - Paint it RED!.txt,existing,,,,4823,765
1086940,Baldur's Gate 3,1086940_Baldur's Gate 3.txt,existing,,,,39227,6115
1087760,The Gunk,1087760_The Gunk.txt,existing,,,,6224,1029
1088710,Yakuza 3 Remastered,,no_match,,,,0,0
1088790,Rebel Inc: Escalation,1088790_Rebel Inc - Escalation.txt,existing,,,,3853,630
1088850,Marvel's Guardians of the Galaxy,1088850_Marvel's Guardians of the Galaxy.txt,existing,,,,27165,4304
1089090,ONE PIECE: PIRATE WARRIORS 4,,no_match,,,,0,0
1089980,The Henry Stickmin Collection,,no_match,,,,0,0
1090630,Granblue Fantasy: Versus,1090630_Granblue Fantasy - Versus.txt,existing,,,,6589,1073
1091500,Cyberpunk 2077,1091500_Cyberpunk 2077.txt,existing,,,,53684,8450
1092790,Inscryption,1092790_Inscryption.txt,existing,,,,18532,3097
1094520,Sands of Salzaar,1094520_Sands of Salzaar.txt,existing,,,,1501,249
1097130,Circuit Superstars,1097130_Circuit Superstars.txt,existing,,,,1458,240
1097150,Fall Guys,1097150_Fall Guys.txt,existing,,,,22387,3649
1097200,Twelve Minutes,1097200_Twelve Minutes.txt,existing,,,,11358,1922
1097350,Weird West: Definitive Edition,,no_match,,,,0,0
1097430,Book of Yog Idle RPG,,no_match,,,,0,0
1099410,A Total War Saga: TROY,,no_match,,,,0,0
1100410,Commandos 2 - HD Remaster,1100410_Commandos 2 - HD Remaster.txt,existing,,,,13377,2239
1101190,Dungeon Defenders: Awakened,1101190_Dungeon Defenders - Awakened.txt,existing,,,,9331,1502
1101790,War Mongrels,,no_match,,,,0,0
1102190,Monster Train,1102190_Monster Train.txt,existing,,,,2549,428
1104280,The Slormancer,,no_match,,,,0,0
1104330,Founders' Fortune,,no_match,,,,0,0
1104380,The Room VR: A Dark Matter,1104380_The Room VR - A Dark Matter.txt,existing,,,,5587,953
1104450,Bombergrounds: Reborn,,no_match,,,,0,0
1105500,Yakuza 4 Remastered,,no_match,,,,0,0
1105510,Yakuza 5 Remastered,,no_match,,,,0,0
1105670,The Last Spell,1105670_The Last Spell.txt,existing,,,,8216,1358
1106840,Hydroneer,,no_match,,,,0,0
1107790,The Complex,1107790_The Complex.txt,existing,,,,774,126
1108370,Ratropolis,,no_match,,,,0,0
1108590,Eldest Souls,,no_match,,,,0,0
1110050,Evan's Remains,,no_match,,,,0,0
1110910,Mortal Shell,1110910_Mortal Shell.txt,existing,,,,3607,581
1111460,小白兔电商~Bunny e-Shop,,no_match,,,,0,0
1112890,Calico,1112890_Calico.txt,existing,,,,2460,406
1113000,Persona 4 Golden,1113000_Persona 4 Golden.txt,existing,,,,48198,8006
1113120,IXION,,no_match,,,,0,0
1113560,NieR Replicant ver.1.22474487139...,1113560_NieR Replicant ver.1.22474487139.txt,existing,,,,30788,4976
1113570,Voice of Cards: The Isle Dragon Roars,1113570_Voice of Cards - The Isle Dragon Roars.txt,existing,,,,13256,2169
1114150,CarX Street,,no_match,,,,0,0
1114220,Gedonia,,no_match,,,,0,0
1115690,"Yes, Your Grace","1115690_Yes, Your Grace.txt",existing,,,,7156,1212
1116580,Shady Part of Me,1116580_Shady Part of Me.txt,existing,,,,857,134
1118240,Lake,1118240_Lake.txt,existing,,,,14751,2281
1118310,RetroArch,1118310_RetroArch.txt,existing,,,,6472,983
1119700,As Far As The Eye,,no_match,,,,0,0
1119730,"Ranch Simulator: Build, Hunt, Farm",,no_match,,,,0,0
1119980,In Sound Mind,1119980_In Sound Mind.txt,existing,,,,1573,263
1120320,Builder Simulator,,no_match,,,,0,0
1120480,The Anacrusis,1120480_The Anacrusis.txt,existing,,,,6282,1030
1120810,Eastern Exorcist,,no_match,,,,0,0
1121640,The Wandering Village,1121640_The Wandering Village.txt,existing,,,,4828,808
1122340,Chef Life: A Restaurant Simulator,,no_match,,,,0,0
1123050,GRIME,,no_match,,,,0,0
1123450,Chicory: A Colorful Tale,1123450_Chicory - A Colorful Tale.txt,existing,,,,9251,1523
1123770,Curse of the Dead Gods,1123770_Curse of the Dead Gods.txt,existing,,,,3461,559
1123830,Farm Manager 2021,,no_match,,,,0,0
1124300,HUMANKIND,,no_match,,,,0,0
1126320,Being a DIK - Season 1,,no_match,,,,0,0
1127500,Mini Motorways,1127500_Mini Motorways.txt,existing,,,,4727,790
1127700,Reverse Collapse: Code Name Bakery,,no_match,,,,0,0
1128810,RISK: Global Domination,,no_match,,,,0,0
1128860,Men of War II,1128860_Men of War II.txt,existing,,,,4390,705
1128920,EVERSPACE 2,,no_match,,,,0,0
1129190,Our Life: Beginnings & Always,,no_match,,,,0,0
1129310,Receiver 2,,no_match,,,,0,0
1129540,Orc Massage,,no_match,,,,0,0
1129580,Medieval Dynasty,1129580_Medieval Dynasty.txt,existing,,,,7245,1152
1130410,Cyber Hook,,no_match,,,,0,0
1133760,CHRONO CROSS: THE RADICAL DREAMERS EDITION,,no_match,,,,0,0
1134100,Frozenheim,,no_match,,,,0,0
1135230,Ember Knights,,no_match,,,,0,0
1135300,King's Bounty II,1135300_King's Bounty II.txt,existing,,,,2430,372
1135690,Unpacking,1135690_Unpacking.txt,existing,,,,4638,747
1135810,Vault of the Void,,no_match,,,,0,0
1136370,Bear and Breakfast,1136370_Bear and Breakfast.txt,existing,,,,3648,572
1137300,Sherlock Holmes Chapter One,1137300_Sherlock Holmes Chapter One.txt,existing,,,,7080,1114
1137460,ALTF4,,no_match,,,,0,0
1138660,Black Book,1138660_Black Book.txt,existing,,,,1528,243
1139900,Ghostrunner,1139900_Ghostrunner.txt,existing,,,,8102,1286
1139940,ATOM RPG Trudograd,,no_match,,,,0,0
1139980,Travellers Rest,,no_match,,,,0,0
1140270,Monster Prom 2: Monster Camp,,no_match,,,,0,0
1140290,Murder by Numbers,1140290_Murder by Numbers.txt,existing,,,,3489,570
1142710,Total War: WARHAMMER III,,no_match,,,,0,0
1143810,Black Skylands,1143810_Black Skylands.txt,existing,,,,997,160
1144200,Ready or Not,1144200_Ready or Not.txt,existing,,,,19592,3154
1144400,Senren＊Banka,,no_match,,,,0,0
1144770,SLUDGE LIFE,,no_match,,,,0,0
1145350,Hades II,1145350_Hades II.txt,existing,,,,16059,2629
1145360,Hades,1145360_Hades.txt,existing,,,,20693,3392
1145960,The White Door,1145960_The White Door.txt,existing,,,,503,92
1146310,Beyond a Steel Sky,1146310_Beyond a Steel Sky.txt,existing,,,,5276,914
1146630,Yokai's Secret,,no_match,,,,0,0
1146970,My Vow to My Liege,,no_match,,,,0,0
1147550,Not For Broadcast,1147550_Not For Broadcast.txt,existing,,,,12958,2041
1147860,UFO 50,1147860_UFO 50.txt,existing,,,,57448,9964
1148590,DOOM 64,1148590_DOOM 64.txt,existing,,,,10848,1808
1148760,I Was a Teenage Exocolonist,1148760_I Was a Teenage Exocolonist.txt,existing,,,,8002,1331
1149460,ICARUS,,no_match,,,,0,0
1149620,Gas Station Simulator,,no_match,,,,0,0
1150080,Azur Lane Crosswave,1150080_Azur Lane Crosswave.txt,existing,,,,30462,4800
1150440,Aliens: Dark Descent,1150440_Aliens - Dark Descent.txt,existing,,,,11550,1833
1150530,Wizard with a Gun,1150530_Wizard with a Gun.txt,existing,,,,2992,476
1150640,Yu-Gi-Oh! Legacy of the Duelist : Link Evolution,,no_match,,,,0,0
1150690,OMORI,1150690_OMORI.txt,existing,,,,17995,2915
1150760,Gloomwood,1150760_Gloomwood.txt,existing,,,,6339,1033
1150950,Timelie,1150950_Timelie.txt,existing,,,,8921,1494
1151340,Fallout 76,1151340_Fallout 76.txt,existing,,,,45248,7371
1151640,Horizon Zero Dawn Complete Edition,1151640_Horizon Zero Dawn Complete Edition.txt,existing,,,,46102,7198
1152340,Book of Travels,1152340_Book of Travels.txt,existing,,,,3661,574
1153640,Chorus,1153640_Chorus.txt,existing,,,,2619,417
1154790,XIII,1154790_XIII.txt,existing,,,,1076,187
1154810,Going Under,1154810_Going Under.txt,existing,,,,7368,1268
1154840,Shadow Empire,1154840_Shadow Empire.txt,existing,,,,3306,518
1155970,Roadwarden,1155970_Roadwarden.txt,existing,,,,3874,622
1157220,Nebuchadnezzar,1157220_Nebuchadnezzar.txt,existing,,,,1375,214
1157390,King Arthur: Knight's Tale,1157390_King Arthur - Knight's Tale.txt,existing,,,,4034,662
1158160,Coral Island,1158160_Coral Island.txt,existing,,,,13541,2113
1158310,Crusader Kings III,1158310_Crusader Kings III.txt,existing,,,,10331,1650
1158370,Aragami 2,1158370_Aragami 2.txt,existing,,,,7131,1206
1158850,The Great Ace Attorney Chronicles,1158850_The Great Ace Attorney Chronicles.txt,existing,,,,10509,1677
1158940,Blazing Sails,,no_match,,,,0,0
1159290,The Bloodline,,no_match,,,,0,0
1159660,Moe Era,,no_match,,,,0,0
1159690,Voidtrain,,no_match,,,,0,0
1160220,Paradise Killer,1160220_Paradise Killer.txt,existing,,,,3937,639
1161580,Hardspace: Shipbreaker,1161580_Hardspace - Shipbreaker.txt,existing,,,,11049,1761
1161590,Punch Club 2: Fast Forward,,no_match,,,,0,0
1162130,Windbound,,no_match,,,,0,0
1162750,Songs of Syx,,no_match,,,,0,0
1163550,Captain Tsubasa: Rise of New Champions,1163550_Captain Tsubasa - Rise of New Champions.txt,existing,,,,5271,824
1163870,Mecha Knights: Nightmare,,no_match,,,,0,0
1164050,When The Past Was Around,,no_match,,,,0,0
1164940,Trepang2,1164940_Trepang2.txt,existing,,,,4332,714
1166290,Death and Taxes,1166290_Death and Taxes.txt,existing,,,,2307,391
1166860,Rival Stars Horse Racing: Desktop Edition,,no_match,,,,0,0
1167140,Siege Survival: Gloria Victis,,no_match,,,,0,0
1167450,DAEMON X MACHINA,,no_match,,,,0,0
1167630,Teardown,1167630_Teardown.txt,existing,,,,27062,4212
1170760,XIII - Classic,,no_match,,,,0,0
1170950,Mortal Online 2,1170950_Mortal Online 2.txt,existing,,,,4472,704
1171690,Wayfinder,1171690_Wayfinder.txt,existing,,,,2515,403
1172450,Carto,1172450_Carto.txt,existing,,,,197,27
1172470,Apex Legends,1172470_Apex Legends.txt,existing,,,,27948,4559
1172620,Sea of Thieves: 2024 Edition,,no_match,,,,0,0
1173200,Metal Unit,,no_match,,,,0,0
1173220,Bleak Faith: Forsaken,,no_match,,,,0,0
1173770,FINAL FANTASY,1173770_FINAL FANTASY.txt,existing,,,,44547,7088
1173780,FINAL FANTASY II,1173780_FINAL FANTASY II.txt,existing,,,,44547,7088
1173790,FINAL FANTASY III,1173790_FINAL FANTASY III.txt,existing,,,,44547,7088
1173800,FINAL FANTASY IV,1173800_FINAL FANTASY IV.txt,existing,,,,44547,7088
1173810,FINAL FANTASY V,1173810_FINAL FANTASY V.txt,existing,,,,44547,7088
1173820,FINAL FANTASY VI,1173820_FINAL FANTASY VI.txt,existing,,,,44547,7088
1176470,Terra Invicta,1176470_Terra Invicta.txt,existing,,,,5977,909
1176710,Space Crew: Legendary Edition,,no_match,,,,0,0
1177980,"Little Kitty, Big City","1177980_Little Kitty, Big City.txt",existing,,,,3107,537
1178030,Star Fetchers,,no_match,,,,0,0
1178490,港詭實錄ParanormalHK,,no_match,,,,0,0
1178830,Bright Memory: Infinite,1178830_Bright Memory - Infinite.txt,existing,,,,3608,589
1179080,FAITH: The Unholy Trinity,,no_match,,,,0,0
1179210,Kill It With Fire,1179210_Kill It With Fire.txt,existing,,,,3344,554
1179680,Wurm Online,1179680_Wurm Online.txt,existing,,,,4471,717
1180320,War of the Three Kingdoms,,no_match,,,,0,0
1180660,Tell Me Why,1180660_Tell Me Why.txt,existing,,,,12239,1986
1181830,Urtuk: The Desolation,,no_match,,,,0,0
1182310,The Excavation of Hob's Barrow,1182310_The Excavation of Hob's Barrow.txt,existing,,,,5160,795
1182620,Impostor Factory,1182620_Impostor Factory.txt,existing,,,,9612,1584
1182900,A Plague Tale: Requiem,1182900_A Plague Tale - Requiem.txt,existing,,,,10355,1709
1184050,Gears Tactics,1184050_Gears Tactics.txt,existing,,,,11539,1884
1184140,KartRider: Drift,1184140_KartRider - Drift.txt,existing,,,,1799,302
1184160,RUSSIAPHOBIA,,no_match,,,,0,0
1184370,Pathfinder: Wrath of the Righteous - Enhanced Edition,,no_match,,,,0,0
1186640,Pumpkin Jack,1186640_Pumpkin Jack.txt,existing,,,,2747,449
1188930,Chrono Ark,,no_match,,,,0,0
1189490,觅长生,,no_match,,,,0,0
1189630,Path Of Wuxia,,no_match,,,,0,0
1190000,Car Mechanic Simulator 2021,1190000_Car Mechanic Simulator 2021.txt,existing,,,,3538,589
1190970,House Flipper 2,1190970_House Flipper 2.txt,existing,,,,2371,385
1191120,Growing Up,,no_match,,,,0,0
1191580,Nexomon,,no_match,,,,0,0
1191630,Shantae and the Seven Sirens,1191630_Shantae and the Seven Sirens.txt,existing,,,,8117,1319
1194630,The Dark Pictures Anthology: Little Hope,1194630_The Dark Pictures Anthology - Little Hope.txt,existing,,,,20446,3059
1194810,Meet Your Maker,1194810_Meet Your Maker.txt,existing,,,,3442,562
1194930,Blackthorn Arena,,no_match,,,,0,0
1196090,Scars Above,1196090_Scars Above.txt,existing,,,,1626,260
1196470,WE ARE FOOTBALL,,no_match,,,,0,0
1196590,Resident Evil Village,1196590_Resident Evil Village.txt,existing,,,,36361,5917
1196630,Nexomon: Extinction,,no_match,,,,0,0
1197570,Until We Die,,no_match,,,,0,0
1198090,The Legend of Heroes: Trails of Cold Steel IV,1198090_The Legend of Heroes - Trails of Cold Steel IV.txt,existing,,,,5144,856
1199030,Tainted Grail: Conquest,1199030_Tainted Grail - Conquest.txt,existing,,,,2835,451
1201230,Immortal Life,,no_match,,,,0,0
1201240,BLEACH Brave Souls,,no_match,,,,0,0
1201270,A Space for the Unbound,1201270_A Space for the Unbound.txt,existing,,,,13405,2209
1201540,HELLCARD,,no_match,,,,0,0
1202130,Starship Troopers: Terran Command,1202130_Starship Troopers - Terran Command.txt,existing,,,,1907,298
1202200,Paleo Pines,1202200_Paleo Pines.txt,existing,,,,2356,377
1202540,Marco & The Galaxy Dragon,,no_match,,,,0,0
1202690,Sex with the Devil,,no_match,,,,0,0
1202900,Assemble with Care,1202900_Assemble with Care.txt,existing,,,,1002,165
1203220,NARAKA: BLADEPOINT,,no_match,,,,0,0
1203620,Enshrouded,1203620_Enshrouded.txt,existing,,,,3362,560
1203630,Record of Lodoss War-Deedlit in Wonder Labyrinth-,,no_match,,,,0,0
1203710,UnMetal,1203710_UnMetal.txt,existing,,,,11736,1937
1205520,Pentiment,1205520_Pentiment.txt,existing,,,,9644,1547
1207590,Builders of Egypt: Prologue,,no_match,,,,0,0
1207650,Suzerain,1207650_Suzerain.txt,existing,,,,7688,1210
1208260,Hentai Vs Furries,,no_match,,,,0,0
1210320,Potion Craft: Alchemist Simulator,1210320_Potion Craft - Alchemist Simulator.txt,existing,,,,5895,932
1211020,Wobbly Life,,no_match,,,,0,0
1213210,Command & Conquer Remastered Collection,1213210_Command & Conquer Remastered Collection.txt,existing,,,,5575,871
1213700,Spirit of the North,1213700_Spirit of the North.txt,existing,,,,2143,343
1213740,She Will Punish Them,,no_match,,,,0,0
1214280,Walking Simulator,,no_match,,,,0,0
1214470,Hotel Renovator,,no_match,,,,0,0
1214650,SOUTH PARK: SNOW DAY!,,no_match,,,,0,0
1216060,DNF Duel,1216060_DNF Duel.txt,existing,,,,4492,731
1216320,Shieldwall,,no_match,,,,0,0
1217060,Gunfire Reborn,1217060_Gunfire Reborn.txt,existing,,,,3078,512
1218210,Coromon,,no_match,,,,0,0
1218250,We Went Back,,no_match,,,,0,0
1220010,Home Behind 2,,no_match,,,,0,0
1220140,Cartel Tycoon,,no_match,,,,0,0
1220150,Blue Fire,,no_match,,,,0,0
12210,Grand Theft Auto IV: The Complete Edition,12210_Grand Theft Auto IV - The Complete Edition.txt,existing,,,,48406,7818
1221250,NORCO,1221250_NORCO.txt,existing,,,,9876,1573
1222140,Detroit: Become Human,1222140_Detroit - Become Human.txt,existing,,,,19542,3086
1222370,Necromunda: Hired Gun,1222370_Necromunda - Hired Gun.txt,existing,,,,7410,1239
1222670,The Sims 4,1222670_The Sims 4.txt,existing,,,,25727,4016
1222680,Need for Speed Heat,1222680_Need for Speed Heat.txt,existing,,,,13174,2229
1222690,Dragon Age Inquisition,1222690_Dragon Age Inquisition.txt,existing,,,,44858,7123
1222700,A Way Out,1222700_A Way Out.txt,existing,,,,10108,1710
1222730,STAR WARS: Squadrons,,no_match,,,,0,0
1223750,Cloud Meadow,,no_match,,,,0,0
1224020,Creepy Tale,,no_match,,,,0,0
1225560,Unravel,1225560_Unravel.txt,existing,,,,10754,1794
1225570,Unravel Two,1225570_Unravel Two.txt,existing,,,,4298,737
1225590,Sea of Solitude,1225590_Sea of Solitude.txt,existing,,,,21158,3317
1226470,Shadow Arena,,no_match,,,,0,0
1226510,Trigon: Space Story,,no_match,,,,0,0
1227280,Despot's Game: Dystopian Battle Simulator,,no_match,,,,0,0
1227530,Partisans 1941,1227530_Partisans 1941.txt,existing,,,,2091,329
1227690,Severed Steel,,no_match,,,,0,0
1227780,Taur,1227780_Taur.txt,existing,,,,171,28
1227890,Summer Memories,,no_match,,,,0,0
1228520,[Chilla's Art] The Convenience Store | 夜勤事件,1228520_[Chilla's Art] The Convenience Store _ 夜勤事件.txt,existing,,,,1922,291
1229380,Everhood,1229380_Everhood.txt,existing,,,,13606,2234
1229490,ULTRAKILL,1229490_ULTRAKILL.txt,existing,,,,8246,1391
1230140,ATRI -My Dear Moments-,1230140_ATRI -My Dear Moments-.txt,existing,,,,6738,1099
1230530,Atlas Fallen: Reign Of Sand,,no_match,,,,0,0
1231990,Gestalt: Steam & Cinder,1231990_Gestalt - Steam & Cinder.txt,existing,,,,2190,331
1232580,Knock on the Coffin Lid,,no_match,,,,0,0
1233260,FAIRY TAIL,,no_match,,,,0,0
1233570,Mirror's Edge Catalyst,1233570_Mirror's Edge Catalyst.txt,existing,,,,14445,2324
1235140,Yakuza: Like a Dragon,1235140_Yakuza - Like a Dragon.txt,existing,,,,22651,3646
1236300,Resident Evil Re:Verse,1236300_Resident Evil Re -Verse.txt,existing,,,,36361,5917
1237320,Sonic Frontiers,1237320_Sonic Frontiers.txt,existing,,,,27034,4297
1237950,STAR WARS Battlefront II,,no_match,,,,0,0
1237970,Titanfall 2,1237970_Titanfall 2.txt,existing,,,,40825,6499
1237980,STAR WARS Battlefront,,no_match,,,,0,0
1238000,Mass Effect: Andromeda Deluxe Edition,,no_match,,,,0,0
1238020,Mass Effect 3 N7 Digital Deluxe Edition (2012),,no_match,,,,0,0
1238040,Dragon Age II: Ultimate Edition,,no_match,,,,0,0
1238060,Dead Space 3,1238060_Dead Space 3.txt,existing,,,,34511,5467
1238080,Burnout Paradise Remastered,1238080_Burnout Paradise Remastered.txt,existing,,,,19629,3261
1238810,Battlefield V,1238810_Battlefield V.txt,existing,,,,19700,3229
1238820,Battlefield 3,1238820_Battlefield 3.txt,existing,,,,24718,4065
1238840,Battlefield 1,1238840_Battlefield 1.txt,existing,,,,37354,6164
1238860,Battlefield 4,1238860_Battlefield 4.txt,existing,,,,35677,5809
1238880,Battlefield Hardline,1238880_Battlefield Hardline.txt,existing,,,,22166,3650
1239080,Door Kickers 2: Task Force North,1239080_Door Kickers 2 - Task Force North.txt,existing,,,,6684,1029
1239520,Madden NFL 21,1239520_Madden NFL 21.txt,existing,,,,8209,1357
1239690,Retrowave,1239690_Retrowave.txt,existing,,,,7477,1155
1240210,There Is No Game: Wrong Dimension,1240210_There Is No Game - Wrong Dimension.txt,existing,,,,13024,2166
1240440,Halo Infinite,1240440_Halo Infinite.txt,existing,,,,23038,3694
1241100,POLYGON,,no_match,,,,0,0
1241510,The Test,,no_match,,,,0,0
1243830,Overcooked! All You Can Eat,1243830_Overcooked! All You Can Eat.txt,existing,,,,8093,1344
1243850,This Bed We Made,,no_match,,,,0,0
1244090,Sea of Stars,1244090_Sea of Stars.txt,existing,,,,20301,3324
1244460,Jurassic World Evolution 2,1244460_Jurassic World Evolution 2.txt,existing,,,,7410,1176
1244630,House Builder,,no_match,,,,0,0
1244800,Terraformers,,no_match,,,,0,0
1244950,Battletoads,1244950_Battletoads.txt,existing,,,,8624,1398
1245430,Golden Light,,no_match,,,,0,0
1245560,Roots of Pacha,1245560_Roots of Pacha.txt,existing,,,,3548,582
1245620,ELDEN RING,,no_match,,,,0,0
1248130,Farming Simulator 22,1248130_Farming Simulator 22.txt,existing,,,,11144,1805
1249040,American Arcadia,1249040_American Arcadia.txt,existing,,,,6986,1153
1249800,Xuan-Yuan Sword VII,,no_match,,,,0,0
1249970,Test Drive Unlimited Solar Crown,1249970_Test Drive Unlimited Solar Crown.txt,existing,,,,4088,666
1250410,Microsoft Flight Simulator 40th Anniversary Edition,,no_match,,,,0,0
1250760,Far Away,,no_match,,,,0,0
1252330,DEATHLOOP,,no_match,,,,0,0
1253920,Rogue Legacy 2,1253920_Rogue Legacy 2.txt,existing,,,,3889,660
1254120,Bless Unleashed,1254120_Bless Unleashed.txt,existing,,,,2478,423
1254370,No one lives under the lighthouse Director's cut,,no_match,,,,0,0
1256670,Library Of Ruina,,no_match,,,,0,0
1257290,Atelier Ryza 2: Lost Legends & the Secret Fairy,1257290_Atelier Ryza 2 - Lost Legends & the Secret Fairy.txt,existing,,,,4798,807
1258080,Shop Titans,,no_match,,,,0,0
1259420,Days Gone,1259420_Days Gone.txt,existing,,,,26105,4221
1259980,RIDE 4,,no_match,,,,0,0
1260320,Party Animals,1260320_Party Animals.txt,existing,,,,4605,765
1260520,Patrick's Parabox,1260520_Patrick's Parabox.txt,existing,,,,3168,555
1261040,Streamer Life Simulator,,no_match,,,,0,0
1262240,Plants vs. Zombies: Battle for Neighborville,1262240_Plants vs. Zombies - Battle for Neighborville.txt,existing,,,,3356,528
1262350,SIGNALIS,1262350_SIGNALIS.txt,existing,,,,5048,798
1262540,Need for Speed,1262540_Need for Speed.txt,existing,,,,40535,6707
1262560,Need for Speed Most Wanted,1262560_Need for Speed Most Wanted.txt,existing,,,,191,33
1262580,Need for Speed Payback,1262580_Need for Speed Payback.txt,existing,,,,8109,1332
1262600,Need for Speed Rivals,1262600_Need for Speed Rivals.txt,existing,,,,17807,2954
